timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
11/02/2016 11:00,817,7.5,6,64,8,2,0,0,3
21/09/2015 01:00,146,14,14,88,7,4,0,0,2
11/11/2016 17:00,2915,8,6,71,10,2,0,0,2
12/11/2015 05:00,136,12.5,12.5,91,10,2,0,0,2
16/01/2016 05:00,59,2,-0.5,75,8.5,1,0,1,3
03/04/2016 07:00,152,8,7,87,6.5,2,0,1,0
12/08/2015 15:00,1782,21,21,60,22,3,0,0,1
17/09/2016 20:00,1028,16,16,88,17,3,0,1,2
23/09/2015 16:00,2121,17,17,56,23,2,0,0,2
23/12/2015 02:00,91,12,12,74.5,27,2,0,0,3
26/02/2016 15:00,1103,6,3,57,17,2,0,0,3
31/08/2016 06:00,836,16,16,72,11,1,0,0,1
18/03/2015 15:00,1106,8,5,73.5,17,2,0,0,0
09/12/2016 01:00,338,13,13,94,10,4,0,0,3
10/12/2015 14:00,869,12,12,77,24,3,0,0,3
24/06/2015 17:00,4263,22,21,44,22,1,0,0,1
07/05/2016 12:00,3563,23.5,23.5,44,12,1,0,1,0
22/11/2015 07:00,110,1,-1.5,81,8,1,0,1,2
05/12/2016 00:00,104,2,1,87,5,1,0,0,3
30/09/2015 19:00,2045,15,15,65.5,19,1,0,0,2
16/07/2016 16:00,3382,26,26,54,24,2,0,1,1
19/04/2015 14:00,1773,10,8,60,15,3,0,1,0
13/08/2016 14:00,3525,23,23,57,22,4,0,1,1
20/01/2015 06:00,520,-1,-2,93,5,1,0,0,3
28/03/2016 11:00,615,10.5,8.5,58,37,2,1,0,0
15/06/2016 03:00,81,14,14,82,12,1,0,0,1
22/08/2015 18:00,3502,28,28,40,19,1,0,1,1
15/10/2015 18:00,3105,12,12,77,13,2,0,0,2
02/12/2016 06:00,498,6,4.5,84,8.5,3,0,0,3
12/09/2015 18:00,1904,18.5,18.5,56,22,2,0,1,2
11/06/2015 18:00,4183,20.5,20.5,47.5,27,1,0,0,1
22/09/2015 13:00,814,13,13,79.5,16,7,0,0,2
05/12/2016 07:00,1915,0,0,100,4,1,0,0,3
08/02/2015 13:00,1663,7.5,5.5,68.5,11,2,0,1,3
24/03/2015 06:00,609,6.5,4.5,78.5,8,3,0,0,0
25/06/2016 05:00,138,14,14,82,15,2,0,1,1
29/08/2015 08:00,488,17,17,77,6.5,2,0,1,1
23/12/2015 10:00,854,11,11,62,27,1,0,0,3
13/04/2016 13:00,1319,17,17,34.5,12,1,0,0,0
05/06/2015 15:00,1877,25,25,44,18,1,0,0,1
21/07/2016 02:00,141,17.5,17.5,75,19,1,0,0,1
25/11/2015 14:00,958,11,11,58,21,2,0,0,2
02/02/2015 21:00,508,1,-1,67.5,7,1,0,0,3
25/02/2015 19:00,1394,11,11,69.5,6.5,2,0,0,3
27/11/2015 17:00,2542,12,12,82,18.5,3,0,0,2
26/08/2016 10:00,1362,22.5,22.5,61,14,2,0,0,1
14/01/2015 02:00,60,5,0.5,66,24,1,0,0,3
15/03/2016 12:00,928,8,5,82,15,3,0,0,0
26/02/2015 02:00,68,10,8,91,15,7,0,0,3
20/12/2016 22:00,496,5,2.5,81,10,1,0,0,3
08/11/2016 04:00,34,3,0,84,11,4,0,0,2
19/11/2016 01:00,298,4,0.5,81,16,1,0,1,2
10/07/2015 19:00,2728,24,23,32.5,15,1,0,0,1
07/08/2016 05:00,141,19,19,83,19.5,4,0,1,1
10/06/2016 03:00,151,13.5,13.5,88,6,1,0,0,1
25/07/2015 02:00,111,13,13,88,19.5,7,0,1,1
25/08/2015 12:00,1008,17.5,17.5,64,20,7,0,0,1
19/06/2016 08:00,477,16.5,16.5,72.5,11,1,0,1,1
24/07/2015 01:00,268,18,18,56,7.5,1,0,0,1
06/02/2015 14:00,836,5,0.5,59,25,2,0,0,3
10/03/2016 19:00,1402,6.5,4.5,78.5,11,2,0,0,0
28/12/2015 02:00,109,10.5,10,91,9,1,1,0,3
02/12/2016 07:00,1722,6,4,84,8,3,0,0,3
17/11/2016 21:00,710,9,6.5,66,15,2,0,0,2
11/06/2015 23:00,613,16,16,68,9,1,0,0,1
11/04/2015 19:00,1703,12,12,39.5,26,1,0,1,0
02/12/2016 02:00,97,5.5,4,84,7.5,4,0,0,3
28/08/2015 18:00,2965,20,20,47.5,21,2,0,0,1
05/11/2016 07:00,278,6.5,3.5,78.5,16,3,0,1,2
16/07/2016 21:00,1307,22.5,22.5,67,23,1,0,1,1
26/03/2016 08:00,348,9,6,82,20,3,0,1,0
19/06/2015 11:00,1170,15,15,65.5,18.5,3,0,0,1
17/02/2016 13:00,922,7,4,63.5,18,3,0,0,3
30/12/2016 05:00,65,2.5,1,96.5,6.5,4,0,0,3
20/02/2016 15:00,423,11,11,94,31,7,0,1,3
05/07/2016 21:00,1375,18.5,18.5,50.5,8,1,0,0,1
08/05/2015 04:00,71,10,10,76,6,1,0,0,0
28/11/2015 18:00,732,11,11,72,34,7,0,1,2
04/08/2015 22:00,738,17,17,64,20.5,1,0,0,1
25/08/2015 20:00,1246,18,18,78,24,2,0,0,1
28/06/2015 19:00,1695,20.5,20.5,62,18.5,2,0,1,1
04/06/2016 04:00,110,12,12,94,6.5,4,0,1,1
07/10/2016 20:00,1048,14,14,77,9,3,0,0,2
14/09/2016 22:00,1035,21.5,21.5,58.5,5,1,0,0,2
08/05/2016 16:00,4034,24,24,42.5,20,1,0,1,0
06/12/2015 15:00,1491,14,14,79.5,22,3,0,1,3
15/10/2016 10:00,1524,14,14,72,10,3,0,1,2
10/02/2016 01:00,76,6,2,78.5,21,7,0,0,3
05/03/2015 01:00,93,4.5,1.5,72.5,11,1,0,0,0
10/11/2015 12:00,1113,17,17,77,26,3,0,0,2
10/07/2016 03:00,302,18,18,83,17,3,0,1,1
20/02/2016 05:00,53,9.5,6.5,79,21,1,0,1,3
26/04/2016 07:00,2333,4.5,0.5,63,19.5,1,0,0,0
14/01/2016 08:00,4039,3.5,-0.5,84,18,2,0,0,3
06/01/2015 16:00,1184,8,5,68.5,19.5,2,0,0,3
18/09/2016 18:00,2157,19,19,64,8,3,0,1,2
25/11/2016 22:00,541,7,5,81,13,1,0,0,2
26/09/2016 23:00,378,13,13,82,7,1,0,0,2
10/04/2015 21:00,863,14.5,14.5,53,7.5,1,0,0,0
02/10/2016 15:00,2560,16,16,51.5,13,2,0,1,2
27/02/2016 03:00,131,4,2,75,7,1,0,1,3
15/06/2015 02:00,66,12.5,12.5,82,14,4,0,0,1
14/12/2015 01:00,69,8.5,6.5,87,10,3,0,0,3
05/02/2016 15:00,1064,11,11,77,27,3,0,0,3
31/12/2015 01:00,62,9.5,7,79,19.5,7,0,0,3
14/09/2015 08:00,3971,15.5,15.5,91,9,2,0,0,2
04/11/2016 12:00,781,11.5,11.5,77,14,7,0,0,2
04/09/2016 09:00,824,18,18,68,30,3,0,1,2
07/12/2016 10:00,1115,13,13,82,18,1,0,0,3
05/10/2016 06:00,803,13,13,72,19,1,0,0,2
15/12/2016 13:00,1226,11,11,82,13,4,0,0,3
24/04/2015 06:00,604,8,7,87,7,1,0,0,0
05/07/2015 03:00,372,17,17,68,9,2,0,1,1
11/12/2016 23:00,257,7,5,93,11,1,0,1,3
09/06/2015 13:00,1306,14,14,48,24,2,0,0,1
03/06/2015 15:00,1498,19,19,39,15.5,1,0,0,1
07/01/2015 05:00,80,4,2,87,9,1,0,0,3
28/10/2015 14:00,1221,16,16,68,13,2,0,0,2
18/09/2015 08:00,4009,14.5,14.5,85,9,3,0,0,2
03/04/2016 09:00,694,10.5,9.5,76.5,10,2,0,1,0
01/07/2016 19:00,1898,17,17,57.5,26,2,0,0,1
09/03/2016 15:00,526,9,6,82,18.5,3,0,0,0
20/03/2016 18:00,1207,10.5,9.5,58,14,1,0,1,0
14/02/2015 07:00,147,6,5.5,96.5,5,3,0,1,3
09/09/2016 18:00,3437,21.5,21.5,67,20,3,0,0,2
07/02/2016 20:00,211,8.5,4,82,38,7,0,1,3
04/03/2016 12:00,1196,8,5,48,21,2,0,0,0
29/03/2015 11:00,505,13,13,82,30.5,7,0,1,0
04/11/2015 16:00,1654,15,15,79.5,9,2,0,0,2
01/10/2015 00:00,250,12.5,12.5,85,5,1,0,0,2
16/06/2015 05:00,129,11,11,77,5,1,0,0,1
13/03/2015 15:00,1186,11,11,47,25,1,0,0,0
24/02/2016 23:00,343,2,2,75,4,2,0,0,3
11/08/2016 16:00,2294,22,22,57,22,3,0,0,1
29/03/2016 07:00,1512,7,3,76,22,2,0,0,0
19/05/2015 04:00,44,8.5,5,73.5,26,1,0,0,0
11/03/2015 03:00,28,4,2,90,8.5,1,0,0,0
04/04/2016 10:00,838,12,12,67,21,2,0,0,0
10/04/2015 12:00,1528,16,16,59.5,18,1,0,0,0
06/09/2016 22:00,770,20.5,20.5,80.5,8,4,0,0,2
23/11/2016 05:00,111,7,6.5,93,5,3,0,0,2
19/07/2015 12:00,2829,23,22.5,42.5,27,2,0,1,1
10/05/2015 19:00,1832,17,17,57.5,15,1,0,1,0
22/10/2016 10:00,1278,9.5,9,87.5,5,3,0,1,2
13/07/2016 22:00,865,16,16,63,15,1,0,0,1
17/01/2016 10:00,698,2.5,0.5,84,6.5,4,0,1,3
08/06/2016 01:00,138,16,16,65.5,2,1,0,0,1
02/07/2015 19:00,2605,22.5,22.5,63,23,2,0,0,1
23/01/2016 11:00,1544,10.5,10,79.5,12,1,0,1,3
18/02/2015 04:00,37,3,1,81,7.5,1,0,0,3
03/06/2015 20:00,1576,18,18,44.5,12,1,0,0,1
05/02/2015 05:00,100,3,-1,81,17,2,0,0,3
28/05/2015 23:00,589,13,13,53,19.5,1,0,0,0
09/05/2016 00:00,238,16,16,63,13,1,0,0,0
04/04/2015 09:00,478,8.5,6,81.5,18.5,3,0,1,0
15/01/2016 16:00,1315,5,2,63.5,16,2,0,0,3
24/02/2016 10:00,895,5,3,81.5,8,1,0,0,3
24/06/2015 08:00,4568,17,17,61.5,16,1,0,0,1
25/05/2016 11:00,950,11,11,77,12,3,0,0,0
09/01/2016 00:00,292,9,6.5,79,16,7,0,1,3
08/08/2016 18:00,4356,20,20,46,16,1,0,0,1
06/10/2016 10:00,1206,14,14,55,29,2,0,0,2
15/01/2015 20:00,810,7,2,51,34,2,0,0,3
16/12/2015 16:00,1385,15,15,77,25,3,0,0,3
24/08/2015 09:00,787,16,16,88,19.5,7,0,0,1
06/07/2015 22:00,800,19,19,60,11,1,0,0,1
20/10/2016 09:00,2365,12,12,82,13,3,0,0,2
02/04/2016 20:00,187,9,7,87,13,7,0,1,0
30/05/2015 14:00,2579,16,16,36,16.5,1,0,1,0
03/05/2015 22:00,580,14.5,14.5,74.5,24,3,0,1,0
04/02/2016 17:00,2733,12.5,12.5,69.5,9,2,0,0,3
01/05/2016 14:00,2740,16.5,16.5,29.5,16,1,0,1,0
12/08/2015 02:00,70,17,17,83,7,7,0,0,1
31/12/2016 13:00,1042,8.5,5.5,90,17,4,0,1,3
31/10/2015 10:00,1480,13,13,82,8,2,0,1,2
26/04/2015 20:00,782,10,9,71,8,1,0,1,0
15/01/2015 13:00,1005,9,5,64,32.5,2,0,0,3
08/04/2016 03:00,41,6,4,90,9,1,0,0,0
29/02/2016 11:00,699,7.5,5.5,55,13,2,0,0,3
09/01/2015 02:00,65,10,6.5,79,29.5,7,0,0,3
03/02/2015 04:00,21,1,-1,93,6.5,7,0,0,3
15/11/2015 15:00,1736,16,16,72,28,3,0,1,2
05/12/2016 14:00,997,7,5,81,11,1,0,0,3
28/05/2016 22:00,755,14.5,14.5,77,8,2,0,1,0
15/01/2016 10:00,816,4,-0.5,67.5,23,2,0,0,3
28/11/2015 21:00,428,11,11,69.5,32,3,0,1,2
22/05/2016 21:00,672,14,14,79.5,3,7,0,1,0
21/01/2016 11:00,710,6,4,66,11,3,0,0,3
23/07/2016 23:00,1089,20.5,20.5,66.5,13,1,0,1,1
29/07/2016 15:00,1937,22.5,22.5,57,16,2,0,0,1
26/09/2016 18:00,4346,17.5,17.5,62,15,2,0,0,2
27/12/2015 19:00,497,14,14,82,12,3,0,1,3
25/09/2015 22:00,703,12,12,74.5,4,1,0,0,2
14/01/2016 14:00,691,6,1,66,30.5,3,0,0,3
18/10/2016 01:00,80,11,11,85,18,1,0,0,2
20/06/2016 08:00,1279,16,16,91,21.5,7,0,0,1
30/10/2016 10:00,1564,10.5,10,97,7.5,4,0,1,2
18/12/2015 23:00,587,14,14,79.5,19.5,2,0,0,3
08/02/2016 14:00,527,9.5,4.5,69,46.5,7,0,0,3
03/06/2015 22:00,698,15.5,15.5,53.5,2,1,0,0,1
05/08/2015 06:00,734,16,16,77,13,2,0,0,1
08/04/2016 11:00,947,11.5,11.5,67,10,3,0,0,0
21/04/2016 04:00,47,6,4,93,7,1,0,0,0
01/02/2016 03:00,31,12.5,12.5,79.5,28.5,3,0,0,3
08/12/2015 00:00,187,13,13,72,23,1,0,0,3
19/11/2016 10:00,1270,6.5,3.5,73.5,18,1,0,1,2
05/10/2015 19:00,1005,17,17,88,11,7,0,0,2
31/10/2016 17:00,3890,14.5,14.5,79.5,8,1,0,0,2
22/03/2016 17:00,3421,12,12,51,12,1,0,0,0
03/11/2016 01:00,129,5,4,84,6,1,0,0,2
13/12/2016 06:00,622,10,9,94,9,3,0,0,3
21/09/2015 18:00,1910,15,15,88,13,2,0,0,2
07/01/2016 12:00,415,8,3,82,44,3,0,0,3
21/12/2016 13:00,1169,12,12,85,17,3,0,0,3
06/08/2016 18:00,3283,25,25,49,18,2,0,1,1
10/01/2016 16:00,1169,6.5,3.5,73.5,18,7,0,1,3
02/02/2016 05:00,102,10,6,67,31,2,0,0,3
09/08/2016 13:00,1961,19,19,41.5,20.5,1,0,0,1
28/05/2015 13:00,1615,17,17,35.5,23,1,0,0,0
29/10/2015 16:00,1626,15,15,85,15,2,0,0,2
12/08/2016 19:00,2619,24.5,24.5,47,26,1,0,0,1
09/08/2016 10:00,1225,17,17,50.5,15,2,0,0,1
02/12/2016 11:00,923,8,7.5,82,5,3,0,0,3
18/08/2015 02:00,89,17.5,17.5,57.5,12,1,0,0,1
14/12/2015 00:00,157,8,7,93,7,2,0,0,3
29/05/2016 15:00,2799,18,18,64,17.5,3,0,1,0
27/01/2015 06:00,571,6,3.5,76,12,1,0,0,3
11/07/2015 19:00,2763,22.5,21.5,42.5,25,1,0,1,1
17/03/2015 13:00,1045,12,12,67,14,1,0,0,0
05/02/2016 17:00,2656,11,11,72,27,3,0,0,3
27/09/2016 21:00,1004,18,18,83,12,3,0,0,2
04/05/2016 03:00,44,9,8,68.5,9,1,0,0,0
12/06/2016 02:00,390,17,17,83,9,1,0,1,1
02/11/2016 02:00,53,6,4.5,87,6.5,1,0,0,2
18/05/2016 12:00,330,13,13,85,14,7,0,0,0
26/07/2016 04:00,74,16,16,77,11,1,0,0,1
04/07/2015 17:00,3391,26,26,45,22,1,0,1,1
15/12/2016 07:00,1992,8,5,93,15,4,0,0,3
06/01/2015 00:00,91,8,6.5,76,8,4,0,0,3
27/07/2015 08:00,3834,17.5,17.5,75,30.5,3,0,0,1
19/10/2015 21:00,784,12.5,12.5,72,8,3,0,0,2
01/08/2015 10:00,2287,18,18,52,13,1,0,1,1
12/06/2016 08:00,416,15.5,15.5,79.5,11,7,0,1,1
17/04/2016 10:00,1394,7.5,5.5,57,12,3,0,1,0
07/09/2015 04:00,46,11,11,82,7,1,0,0,2
02/12/2015 16:00,1442,13,13,77,21,2,0,0,3
16/09/2016 12:00,735,16,16,83,19,7,0,0,2
01/08/2015 00:00,680,15.5,15.5,57,9,1,0,1,1
31/01/2016 22:00,311,13,13,82,31,4,0,1,3
30/06/2015 20:00,2334,22,22,57,26,1,0,0,1
10/07/2015 01:00,271,16.5,16.5,66,15,1,0,0,1
15/02/2016 17:00,2683,5.5,2.5,66,14,2,0,0,3
15/02/2015 09:00,506,7,5.5,87,9,4,0,1,3
24/05/2015 16:00,1964,17,17,80.5,14,7,0,1,0
16/09/2015 16:00,434,14,14,94,9,7,0,0,2
09/12/2015 03:00,58,7,4,81,17,1,0,0,3
19/02/2015 03:00,39,5,1,76,19.5,2,0,0,3
28/08/2016 03:00,297,20.5,20.5,80.5,16,3,0,1,1
10/10/2016 05:00,140,8,7.5,87,5.5,1,0,0,2
25/09/2015 05:00,135,11,11,85,13,1,0,0,2
05/09/2015 06:00,117,12,12,82,9,3,0,1,2
29/05/2016 00:00,633,12.5,12.5,77,11,1,0,1,0
03/07/2016 04:00,152,12.5,12.5,85,10,1,0,1,1
14/06/2016 20:00,1382,17,17,73,16,2,0,0,1
07/04/2016 02:00,75,6,2,76,24,1,0,0,0
10/05/2016 04:00,36,16,16,88,11,7,0,0,0
25/01/2015 21:00,335,8,5,82,18.5,4,0,1,3
20/12/2016 09:00,2015,5,2,81,14,2,0,0,3
20/05/2015 09:00,2145,11,11,62,22.5,3,0,0,0
09/02/2015 05:00,79,5,2.5,87,10,4,0,0,3
13/09/2016 11:00,1351,29.5,29.5,44,21.5,1,0,0,2
30/11/2016 12:00,1037,5.5,3.5,63.5,10,1,0,0,2
18/09/2015 13:00,966,15,15,85,15.5,7,0,0,2
31/01/2015 17:00,840,5,1,70,24,7,0,1,3
06/05/2015 08:00,3911,11.5,11.5,72,29,2,0,0,0
07/06/2015 02:00,381,11.5,11.5,67,15,1,0,1,1
02/09/2015 19:00,1743,16.5,16.5,59.5,11,7,0,0,2
05/12/2016 13:00,1031,7,5,81,12,1,0,0,3
23/03/2016 15:00,1147,10,10,56,5,3,0,0,0
02/07/2016 23:00,894,15,15,70,20,1,0,1,1
07/01/2015 12:00,913,9,5.5,76,27,2,0,0,3
26/01/2016 05:00,116,8,6,87,13,1,0,0,3
31/01/2015 02:00,252,2,-3,81,19.5,1,0,1,3
10/02/2015 08:00,3788,5,4.5,87,5,4,0,0,3
14/01/2015 23:00,188,10,6,79,40,26,0,0,3
02/04/2015 16:00,1779,11.5,11.5,42.5,7,1,0,0,0
01/06/2015 07:00,2190,11,11,64.5,18,1,0,0,1
26/10/2016 03:00,67,12,12,94,7.5,3,0,0,2
31/10/2015 08:00,521,12,12,88,12,3,0,1,2
18/03/2015 22:00,502,7,4.5,76,16,4,0,0,0
24/11/2016 16:00,1554,10,7.5,71,19.5,3,0,0,2
22/03/2015 18:00,1134,6,4,66,9,3,0,1,0
07/10/2015 16:00,1566,15,15,74.5,22,3,0,0,2
03/11/2015 19:00,1940,13.5,13.5,85,7.5,2,0,0,2
11/05/2015 00:00,237,14,14,77,6.5,1,0,0,0
29/06/2015 22:00,923,20.5,20.5,58.5,12,1,0,0,1
22/08/2015 20:00,2045,23.5,23.5,61,16,1,0,1,1
17/03/2015 09:00,1798,7,5,93,10,3,0,0,0
10/11/2016 19:00,1546,8.5,5.5,73.5,22,2,0,0,2
05/09/2016 20:00,1200,22,22,83,10,3,0,0,2
25/12/2016 05:00,50,11,11,79.5,26,4,0,1,3
07/01/2015 22:00,414,10,7,82,27,7,0,0,3
27/02/2015 03:00,51,4,0.5,75,15,1,0,0,3
29/05/2016 16:00,2900,18,18,68,18.5,3,0,1,0
05/04/2016 05:00,100,9,7,87,13,3,0,0,0
30/01/2015 21:00,506,4,0.5,72.5,16.5,1,0,0,3
23/05/2016 23:00,337,13,13,85,10,3,0,0,0
23/07/2016 04:00,163,17,17,85.5,4,1,0,1,1
18/02/2015 10:00,963,8.5,5.5,60,19.5,1,0,0,3
24/04/2016 06:00,56,4,1.5,87,10,7,0,1,0
08/02/2015 18:00,806,6,5.5,76,5,1,0,1,3
19/07/2016 17:00,5304,31,30.5,39.5,18,1,0,0,1
14/01/2015 03:00,54,4.5,0.5,72.5,21,1,0,0,3
03/04/2015 10:00,580,9.5,8.5,91,7,3,1,0,0
26/07/2015 01:00,605,15,15,68,12,1,0,1,1
15/08/2015 09:00,976,16,16,70,18,2,0,1,1
02/11/2015 19:00,1733,12,12,88,13,3,0,0,2
06/11/2015 11:00,571,16,16,88,21,3,0,0,2
30/11/2016 02:00,46,0,-1.5,87,6.5,1,0,0,2
25/03/2016 04:00,42,9,6.5,100,16,7,1,0,0
13/07/2015 22:00,628,19,19,83,26.5,3,0,0,1
02/08/2016 22:00,790,20,20,83,18.5,3,0,0,1
23/04/2015 00:00,175,9,6,87,17,3,0,0,0
13/04/2016 18:00,3575,16,16,40.5,6.5,1,0,0,0
09/08/2016 03:00,86,14.5,14.5,65.5,13,1,0,0,1
15/11/2016 21:00,716,14,14,88,18,3,0,0,2
02/03/2015 20:00,844,5.5,1,63.5,26,1,0,0,0
18/10/2015 13:00,2079,15,15,63,14,3,0,1,2
14/05/2016 22:00,668,10,9.5,62,6.5,1,0,1,0
23/08/2016 22:00,1045,22.5,22.5,71,11,1,0,0,1
08/07/2016 12:00,1606,21.5,21.5,62.5,30,2,0,0,1
19/11/2016 02:00,229,4,0,84,17,1,0,1,2
14/08/2015 09:00,2092,20,20,83,16,3,0,0,1
29/09/2015 10:00,1208,16,16,70,23,2,0,0,2
06/10/2015 08:00,4325,16,16,94,10,3,0,0,2
19/05/2015 11:00,831,14,14,48,27,7,0,0,0
17/03/2015 05:00,90,6,3.5,100,11,7,0,0,0
12/02/2016 19:00,1182,5,2.5,81,10,3,0,0,3
04/07/2015 22:00,1180,19,19,62,15,1,0,1,1
01/05/2015 22:00,574,9,6,64,18,1,0,0,0
05/01/2015 16:00,1192,10,8.5,73.5,13,3,0,0,3
17/09/2016 10:00,1444,15,15,77,22,3,0,1,2
15/05/2016 11:00,2296,14.5,14.5,48,16.5,3,0,1,0
03/06/2016 09:00,2010,10.5,9.5,82,16,4,0,0,1
01/01/2016 02:00,387,5,2.5,84,10,1,1,0,3
18/09/2015 00:00,328,14,14,82,12,1,0,0,2
09/06/2016 00:00,310,14,14,88,13,4,0,0,1
09/02/2015 09:00,1729,5,2.5,87,10,4,0,0,3
08/08/2016 02:00,123,17,17,73,25,4,0,0,1
04/10/2016 13:00,1641,17,17,68,27,2,0,0,2
04/01/2015 11:00,727,2,-1.5,100,12,3,0,1,3
27/11/2015 06:00,449,11,11,88,15,7,0,0,2
23/04/2015 02:00,77,9,7,82,15,4,0,0,0
24/02/2015 03:00,16,6,1,76,32,2,0,0,3
11/02/2015 10:00,841,5.5,3,73.5,9,4,0,0,3
19/07/2016 04:00,74,17,17,88,8,1,0,0,1
26/08/2015 07:00,1981,19,19,78,25,3,0,0,1
14/08/2016 14:00,3817,21.5,21,43.5,8,2,0,1,1
03/03/2016 06:00,559,5,0.5,76,26,3,0,0,0
16/05/2015 16:00,3039,18,18,40,22,1,0,1,0
22/05/2016 08:00,457,14.5,14.5,65,6.5,1,0,1,0
31/03/2016 07:00,1890,6,4,76,9,1,0,0,0
31/08/2015 07:00,73,15,15,94,7.5,7,1,0,1
01/10/2015 05:00,130,11,11,88,13,1,0,0,2
05/09/2016 12:00,1121,19,19,83,9,3,0,0,2
10/04/2015 03:00,64,8,7.5,90,5,1,0,0,0
03/02/2016 06:00,589,4,0,72.5,20.5,1,0,0,3
28/06/2015 05:00,163,17,17,64,11,1,0,1,1
04/12/2016 08:00,285,3.5,0.5,84,11,1,0,1,3
08/05/2016 19:00,2925,21,21,51.5,16.5,1,0,1,0
07/02/2016 22:00,91,10,6,85,32,26,0,1,3
15/07/2016 02:00,135,15,15,77,11,1,0,0,1
02/01/2016 04:00,43,10,7.5,88,19.5,3,0,1,3
12/01/2015 15:00,374,12,12,82,25,7,0,0,3
16/10/2015 23:00,572,12,12,82,14,4,0,0,2
17/05/2016 04:00,53,10.5,10.5,76.5,7.5,1,0,0,0
11/05/2015 04:00,63,14,14,77,5,1,0,0,0
21/11/2016 00:00,52,6,3,93,15,7,0,0,2
02/10/2016 13:00,2696,16,16,59,17,2,0,1,2
24/11/2015 19:00,1420,9.5,6.5,79,23,3,0,0,2
29/05/2015 19:00,1775,13.5,13.5,55,27,2,0,0,0
01/03/2015 13:00,1807,11,11,52,33,2,0,1,0
27/02/2016 10:00,941,6,2.5,57,19.5,3,0,1,3
19/05/2016 13:00,1427,17,17,61.5,13,4,0,0,0
25/07/2016 11:00,1260,21.5,21.5,51.5,19,2,0,0,1
14/03/2015 03:00,136,4,1,70,15,4,0,1,0
03/10/2016 23:00,335,13,13,79.5,5,1,0,0,2
25/12/2015 02:00,161,7,5.5,76,8,2,1,0,3
16/10/2016 12:00,1709,16.5,16.5,72.5,22,7,0,1,2
05/10/2015 09:00,2088,16,16,88,15,3,0,0,2
06/04/2015 17:00,2265,10,8,73.5,17,3,1,0,0
20/12/2015 03:00,280,15.5,15.5,65.5,28,3,0,1,3
25/05/2015 22:00,600,14,14,67,8.5,4,1,0,0
18/09/2015 02:00,150,14,14,82,7,4,0,0,2
12/09/2015 21:00,684,16,16,65.5,16,2,0,1,2
22/07/2016 18:00,3381,24,24,52,10,1,0,0,1
17/05/2015 09:00,1012,13.5,13.5,53,18.5,2,0,1,0
05/06/2015 01:00,199,14,14,82,14,1,0,0,1
07/11/2016 13:00,472,9,6,66,19,3,0,0,2
30/09/2016 04:00,89,13,13,74.5,17,1,0,0,2
31/07/2016 20:00,2123,21,21,50,9,1,0,1,1
28/08/2015 03:00,75,13.5,13.5,88,11,1,0,0,1
03/07/2015 18:00,3656,22,22,61,26,1,0,0,1
18/01/2016 16:00,1283,2.5,-0.5,72.5,10,2,0,0,3
09/08/2016 18:00,4479,19.5,19.5,40.5,18,1,0,0,1
14/08/2016 16:00,4101,22.5,21.5,42.5,7.5,1,0,1,1
21/09/2015 13:00,939,15,15,79.5,21.5,3,0,0,2
02/08/2015 13:00,3777,24,23.5,40,13,2,0,1,1
17/06/2015 01:00,164,17,17,68,15,1,0,0,1
08/08/2016 23:00,479,17,17,47,15,1,0,0,1
14/11/2016 12:00,698,12,12,85,21,3,0,0,2
18/08/2015 20:00,1417,18,18,64,17.5,1,0,0,1
27/09/2016 06:00,883,14.5,14.5,74.5,10,2,0,0,2
15/09/2016 03:00,81,18.5,18.5,80.5,2,1,0,0,2
13/03/2016 04:00,73,2,0,100,6.5,4,0,1,0
29/02/2016 02:00,33,3,0,81,10,2,0,0,3
21/09/2015 09:00,2033,16,16,80,15,7,0,0,2
20/07/2015 07:00,1834,18,18,75.5,7,3,0,0,1
12/06/2015 10:00,1327,20,20,60,9,1,0,0,1
14/07/2016 15:00,1896,20,20,46,16,2,0,0,1
20/01/2016 10:00,793,1.5,-0.5,78,7,3,0,0,3
23/07/2016 10:00,1890,23.5,23.5,61,6.5,1,0,1,1
01/11/2016 03:00,67,9,9,97,2,2,0,0,2
10/06/2016 18:00,3898,20.5,20.5,60.5,19,1,0,0,1
30/01/2015 20:00,734,5,1.5,68,17,1,0,0,3
28/05/2016 09:00,920,12,12,88,10,3,0,1,0
15/06/2016 21:00,1025,16,16,68,15,2,0,0,1
28/10/2016 12:00,1723,16,16,68,12,2,0,0,2
23/06/2015 07:00,2484,13,13,72,19,2,0,0,1
13/06/2015 03:00,212,18,18,83,19.5,4,0,1,1
01/02/2016 06:00,512,12.5,12.5,65,29.5,3,0,0,3
16/11/2015 00:00,157,14,14,72,25,4,0,0,2
27/10/2015 23:00,429,14,14,94,6.5,1,0,0,2
04/02/2015 10:00,758,2.5,-1.5,84,18,2,0,0,3
23/10/2015 00:00,322,12.5,12.5,65,2,4,0,0,2
10/05/2015 16:00,3022,18,18,56,20.5,2,0,1,0
26/12/2015 15:00,812,15,15,68,22,4,0,1,3
13/02/2016 01:00,264,3,2,90,5.5,1,0,1,3
12/07/2015 14:00,2208,21,21,64,27,3,0,1,1
13/11/2016 21:00,406,7.5,7.5,87,2,1,0,1,2
24/02/2016 04:00,37,0.5,0.5,93,2,1,0,0,3
30/04/2015 03:00,38,7,4,73.5,18,1,0,0,0
